StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month,StateName_clean,DistrictName_clean,BlockName_clean,Sector_clean,Category_clean,Crop_clean,QueryType_clean,QueryText_clean,KccAns_clean,CreatedOn_clean,combined_clean_text,language,structure,chunks
MAHARASHTRA,WASHIM,MANORA,,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about Government Scheme?,शेतकरी कल्याण विभाग फोन: 91-11-23382401 ,2025-05-02T18:00:53.653,2025,5,MAHARASHTRA,WASHIM,MANORA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about Government Scheme?,शेतकरी कल्याण विभाग फोन: 91-11-23382401,2025-05-02T18:00:53.653,MAHARASHTRA WASHIM MANORA AGRICULTURE Others Others Government Schemes Farmer asked about Government Scheme? शेतकरी कल्याण विभाग फोन: 91-11-23382401 2025-05-02T18:00:53.653,en,Doc,['MAHARASHTRA']
MAHARASHTRA,WASHIM,MALEGAON,,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Market Information,Farmer asked about market rate of Tur in Washim Market ?,"वाशिम  तुर बाजार भाव- कमीत कमी- 6400 रु/क्विंटल, जास्तीत जास्त- 6800 रु/ क्विंटल, सरासरी- 6500 रु/ क्विंटल.धन्यवाद",2025-05-05T14:40:48.363,2025,5,MAHARASHTRA,WASHIM,MALEGAON,AGRICULTURE,Pulses,Pigeon pea (red gram/arhar/tur),Market Information,Farmer asked about market rate of Tur in Washim Market ?,"वाशिम तुर बाजार भाव- कमीत कमी- 6400 रु/क्विंटल, जास्तीत जास्त- 6800 रु/ क्विंटल, सरासरी- 6500 रु/ क्विंटल.धन्यवाद",2025-05-05T14:40:48.363,"MAHARASHTRA WASHIM MALEGAON AGRICULTURE Pulses Pigeon pea (red gram/arhar/tur) Market Information Farmer asked about market rate of Tur in Washim Market ? वाशिम तुर बाजार भाव- कमीत कमी- 6400 रु/क्विंटल, जास्तीत जास्त- 6800 रु/ क्विंटल, सरासरी- 6500 रु/ क्विंटल.धन्यवाद 2025-05-05T14:40:48.363",en,Doc,['MAHARASHTRA']
MAHARASHTRA,WASHIM,MALEGAON,,AGRICULTURE,Others,Others,Government Schemes, farmer asked about When will the emergency farmers' scheme be collected?,"शेतकरी साहेब, आपल्याला आपत्कालीन नैसर्गिक आपत्ती नुकसान भरपाई याचे तारीख अजून निश्चित झालेले नाही धन्यवाद.. ",2025-05-07T15:28:21.087,2025,5,MAHARASHTRA,WASHIM,MALEGAON,AGRICULTURE,Others,Others,Government Schemes,farmer asked about When will the emergency farmers' scheme be collected?,"शेतकरी साहेब, आपल्याला आपत्कालीन नैसर्गिक आपत्ती नुकसान भरपाई याचे तारीख अजून निश्चित झालेले नाही धन्यवाद..",2025-05-07T15:28:21.087,"MAHARASHTRA WASHIM MALEGAON AGRICULTURE Others Others Government Schemes farmer asked about When will the emergency farmers' scheme be collected? शेतकरी साहेब, आपल्याला आपत्कालीन नैसर्गिक आपत्ती नुकसान भरपाई याचे तारीख अजून निश्चित झालेले नाही धन्यवाद.. 2025-05-07T15:28:21.087",en,Doc,['MAHARASHTRA']
MAHARASHTRA,WASHIM,MALEGAON,,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Market Information,farmer asked about market information of gram?,"शेतकरी साहेब हरभरा  बाजारभाव अकोला  बाजार समती : दिनांक  : 09/05/2025- कमीत कमी 4900 क्विटल, जास्तीत जास्त 5700 रु/क्विटल, सरासरी 5675 रु/क्विटलआहेत. धन्यवाद.",2025-05-09T18:39:05.233,2025,5,MAHARASHTRA,WASHIM,MALEGAON,AGRICULTURE,Pulses,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),Market Information,farmer asked about market information of gram?,"शेतकरी साहेब हरभरा बाजारभाव अकोला बाजार समती : दिनांक : 09/05/2025- कमीत कमी 4900 क्विटल, जास्तीत जास्त 5700 रु/क्विटल, सरासरी 5675 रु/क्विटलआहेत. धन्यवाद.",2025-05-09T18:39:05.233,"MAHARASHTRA WASHIM MALEGAON AGRICULTURE Pulses Bengal Gram (Gram/Chick Pea/Kabuli/Chana) Market Information farmer asked about market information of gram? शेतकरी साहेब हरभरा बाजारभाव अकोला बाजार समती : दिनांक : 09/05/2025- कमीत कमी 4900 क्विटल, जास्तीत जास्त 5700 रु/क्विटल, सरासरी 5675 रु/क्विटलआहेत. धन्यवाद. 2025-05-09T18:39:05.233",en,Doc,['MAHARASHTRA']
MAHARASHTRA,WASHIM,MALEGAON,,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT CROP INSURANCE CLAIME UNDER FASAL BIMA YOJNA?,तालुका विमा प्रतिनिधी  अनिल अखंड -9309086736,2025-05-11T06:53:03.06,2025,5,MAHARASHTRA,WASHIM,MALEGAON,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT CROP INSURANCE CLAIME UNDER FASAL BIMA YOJNA?,तालुका विमा प्रतिनिधी अनिल अखंड -9309086736,2025-05-11T06:53:03.06,MAHARASHTRA WASHIM MALEGAON AGRICULTURE Others Others Government Schemes FARMER ASKED ABOUT CROP INSURANCE CLAIME UNDER FASAL BIMA YOJNA? तालुका विमा प्रतिनिधी अनिल अखंड -9309086736 2025-05-11T06:53:03.06,en,Doc,['MAHARASHTRA']
MAHARASHTRA,WASHIM,KARANJA,,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about PM Kisan Sanman Nidhi Yojana?,"•	प्रधानमंत्री किसान सन्मान निधी योजना संबंधी अधिक माहितीसाठी 011-24300606
नंबर वर संपर्क साधावा
",2025-05-12T13:02:51.597,2025,5,MAHARASHTRA,WASHIM,KARANJA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about PM Kisan Sanman Nidhi Yojana?,• प्रधानमंत्री किसान सन्मान निधी योजना संबंधी अधिक माहितीसाठी 011-24300606 नंबर वर संपर्क साधावा,2025-05-12T13:02:51.597,MAHARASHTRA WASHIM KARANJA AGRICULTURE Others Others Government Schemes Farmer asked about PM Kisan Sanman Nidhi Yojana? • प्रधानमंत्री किसान सन्मान निधी योजना संबंधी अधिक माहितीसाठी 011-24300606 नंबर वर संपर्क साधावा 2025-05-12T13:02:51.597,en,Doc,['MAHARASHTRA']
MAHARASHTRA,WASHIM,KARANJA,,AGRICULTURE,Others,Others,Government Schemes,Farmer asked to check Farmer ID registration status?,"आपले फार्मर आयडी एनरोलमेंट स्टेटस चेक केल्यावर  अप्रोवल  स्टेटस अप्रोव्हड असे दाखवत आहे.

 धन्यवाद ...",2025-05-18T10:14:27.337,2025,5,MAHARASHTRA,WASHIM,KARANJA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked to check Farmer ID registration status?,आपले फार्मर आयडी एनरोलमेंट स्टेटस चेक केल्यावर अप्रोवल स्टेटस अप्रोव्हड असे दाखवत आहे. धन्यवाद ...,2025-05-18T10:14:27.337,MAHARASHTRA WASHIM KARANJA AGRICULTURE Others Others Government Schemes Farmer asked to check Farmer ID registration status? आपले फार्मर आयडी एनरोलमेंट स्टेटस चेक केल्यावर अप्रोवल स्टेटस अप्रोव्हड असे दाखवत आहे. धन्यवाद ... 2025-05-18T10:14:27.337,en,Doc,['MAHARASHTRA']
MAHARASHTRA,WASHIM,RISOD,,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT CONTACT NUMBER OF PUNJABRAO DESHMUKH KRISHI VIDYAPEETH AKOLA ?,"डॉ पंजाबराव देशमुख कृषी विद्यापीठ अकोला 07242259262 
",2025-05-18T12:07:16.263,2025,5,MAHARASHTRA,WASHIM,RISOD,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT CONTACT NUMBER OF PUNJABRAO DESHMUKH KRISHI VIDYAPEETH AKOLA ?,डॉ पंजाबराव देशमुख कृषी विद्यापीठ अकोला 07242259262,2025-05-18T12:07:16.263,MAHARASHTRA WASHIM RISOD AGRICULTURE Others Others Government Schemes FARMER ASKED ABOUT CONTACT NUMBER OF PUNJABRAO DESHMUKH KRISHI VIDYAPEETH AKOLA ? डॉ पंजाबराव देशमुख कृषी विद्यापीठ अकोला 07242259262 2025-05-18T12:07:16.263,en,Doc,['MAHARASHTRA']
MAHARASHTRA,HINGOLI,HINGOLI,,AGRICULTURE,Fiber Crops,Cotton (Kapas),Fertilizer Use and Availability,Farmer asked about use of FYM cotton crop?,"शेणखत प्रोसेसिंग विषयी अधिक माहितीसाठी-महात्मा फुले कृषि विद्यापीठ, राहुरी , जि. अहमदनगर -जैविक खते :  ०२४२६-२४३२३१",2025-05-01T10:34:43.857,2025,5,MAHARASHTRA,HINGOLI,HINGOLI,AGRICULTURE,Fiber Crops,Cotton (Kapas),Fertilizer Use and Availability,Farmer asked about use of FYM cotton crop?,"शेणखत प्रोसेसिंग विषयी अधिक माहितीसाठी-महात्मा फुले कृषि विद्यापीठ, राहुरी , जि. अहमदनगर -जैविक खते : ०२४२६-२४३२३१",2025-05-01T10:34:43.857,"MAHARASHTRA HINGOLI HINGOLI AGRICULTURE Fiber Crops Cotton (Kapas) Fertilizer Use and Availability Farmer asked about use of FYM cotton crop? शेणखत प्रोसेसिंग विषयी अधिक माहितीसाठी-महात्मा फुले कृषि विद्यापीठ, राहुरी , जि. अहमदनगर -जैविक खते : ०२४२६-२४३२३१ 2025-05-01T10:34:43.857",en,Doc,['MAHARASHTRA']
MAHARASHTRA,HINGOLI,BASMAT,,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,Farmer asked about Spraying for Ground Nut crop pod growth ?,भुईमूग पिकामध्ये शिंगाच्या वाढीसाठी -00:52:34 - 60  ग्रॅम + सुक्ष्म अन्नद्रव्ये 30 मिली /१५ लिटर पाण्यामध्ये घेऊन फवारणी करावी.,2025-05-04T13:20:53.19,2025,5,MAHARASHTRA,HINGOLI,BASMAT,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Nutrient Management,Farmer asked about Spraying for Ground Nut crop pod growth ?,भुईमूग पिकामध्ये शिंगाच्या वाढीसाठी -00:52:34 - 60 ग्रॅम + सुक्ष्म अन्नद्रव्ये 30 मिली /१५ लिटर पाण्यामध्ये घेऊन फवारणी करावी.,2025-05-04T13:20:53.19,MAHARASHTRA HINGOLI BASMAT AGRICULTURE Oilseeds Groundnut (pea nut/mung phalli) Nutrient Management Farmer asked about Spraying for Ground Nut crop pod growth ? भुईमूग पिकामध्ये शिंगाच्या वाढीसाठी -00:52:34 - 60 ग्रॅम + सुक्ष्म अन्नद्रव्ये 30 मिली /१५ लिटर पाण्यामध्ये घेऊन फवारणी करावी. 2025-05-04T13:20:53.19,en,Doc,['MAHARASHTRA']
MAHARASHTRA,HINGOLI,KALAMNURI,,HORTICULTURE,Condiments and Spices,Coriander,Cultural Practices,FARMER ASKED ABOUT WEED MANAGEMENT IN CORIANDER CROP ?,कोथिंबीर पिकामध्ये कोणतेही तणनाशक शिफारस नाही. धन्यवाद !,2025-05-11T12:16:10.927,2025,5,MAHARASHTRA,HINGOLI,KALAMNURI,HORTICULTURE,Condiments and Spices,Coriander,Cultural Practices,FARMER ASKED ABOUT WEED MANAGEMENT IN CORIANDER CROP ?,कोथिंबीर पिकामध्ये कोणतेही तणनाशक शिफारस नाही. धन्यवाद !,2025-05-11T12:16:10.927,MAHARASHTRA HINGOLI KALAMNURI HORTICULTURE Condiments and Spices Coriander Cultural Practices FARMER ASKED ABOUT WEED MANAGEMENT IN CORIANDER CROP ? कोथिंबीर पिकामध्ये कोणतेही तणनाशक शिफारस नाही. धन्यवाद ! 2025-05-11T12:16:10.927,en,Doc,['MAHARASHTRA']
MAHARASHTRA,HINGOLI,AUNDHA  NAGNATH,,HORTICULTURE,Condiments and Spices,Turmeric,Nutrient Management,farmer asked which fertilizer given as a basal doses for turmeric crop ?,"हळद पिकामध्ये वाफे तयार करताना आपण 10:26:26 एकरी 1 बॅग,  चीलेटेड मायक्रोन्यूट्रिएंट एकरी 5 किलोची बॅग तसेच युरियाची 1 बॅग आपण बेड वरती द्यावी धन्यवाद",2025-05-15T15:49:03.883,2025,5,MAHARASHTRA,HINGOLI,AUNDHA NAGNATH,HORTICULTURE,Condiments and Spices,Turmeric,Nutrient Management,farmer asked which fertilizer given as a basal doses for turmeric crop ?,"हळद पिकामध्ये वाफे तयार करताना आपण 10:26:26 एकरी 1 बॅग, चीलेटेड मायक्रोन्यूट्रिएंट एकरी 5 किलोची बॅग तसेच युरियाची 1 बॅग आपण बेड वरती द्यावी धन्यवाद",2025-05-15T15:49:03.883,"MAHARASHTRA HINGOLI AUNDHA NAGNATH HORTICULTURE Condiments and Spices Turmeric Nutrient Management farmer asked which fertilizer given as a basal doses for turmeric crop ? हळद पिकामध्ये वाफे तयार करताना आपण 10:26:26 एकरी 1 बॅग, चीलेटेड मायक्रोन्यूट्रिएंट एकरी 5 किलोची बॅग तसेच युरियाची 1 बॅग आपण बेड वरती द्यावी धन्यवाद 2025-05-15T15:49:03.883",en,Doc,['MAHARASHTRA']
